close_time,signal,side,price_quote,price_inr,qty,gross_notional_inr,fee_inr,cash_after_inr
1789860599999,BULLISH_OB,BUY,81306.0,7794236.993637085,0.01282999222138564,100000.0,0.0,0.0
1789901999999,BEARISH_OB,SELL,80319.58,7699675.814200592,0.01282999222138564,98786.78080338475,0.0,98786.78080338475
1789922699999,BULLISH_OB,BUY,81376.01,7800948.362194442,0.012663432215771722,98786.78080338475,0.0,0.0
1790039699999,BEARISH_OB,SELL,85786.21,8218533.200265885,0.012663432215771722,104074.83809463648,0.0,104074.83809463648
1790192699999,BULLISH_OB,BUY,84448.0,8084207.323486328,0.01287384575013027,104074.83809463648,0.0,0.0
1790208899999,BEARISH_OB,SELL,84358.0,8075591.623184204,0.01287384575013027,103963.92089791757,0.0,103963.92089791757
1790258399999,BULLISH_OB,BUY,84258.43,8084175.040636367,0.012860176873376282,103963.92089791757,0.0,0.0
1790271899999,BEARISH_OB,SELL,84172.01,8075883.47376274,0.012860176873376282,103857.2898813653,0.0,103857.2898813653
1790387999999,BULLISH_OB,BUY,84076.66,8054712.345532227,0.012893978757537216,103857.2898813653,0.0,0.0
